STA,Lat,Long
35545,-6.206093172,106.470083
35550,-6.206095124,106.4700379
35555,-6.206096923,106.4699927
35560,-6.206098712,106.4699476
35565,-6.206100384,106.4699024
35570,-6.206101911,106.4698573
35575,-6.206103438,106.4698121
35580,-6.206104658,106.469767
35585,-6.206105859,106.4697218
35590,-6.206106943,106.4696766
35595,-6.206107882,106.4696315
35600,-6.206108822,106.4695863
35605,-6.206109517,106.4695411
35610,-6.206110194,106.4694959
35615,-6.206110799,106.4694507
35620,-6.206111313,106.4694056
35625,-6.206111836,106.4693604
35630,-6.206111772,106.4693152
35635,-6.206111698,106.46927
35640,-6.206111534,106.4692248
35645,-6.206111289,106.4691797
35650,-6.206111043,106.4691345
35655,-6.206110526,106.4690893
35660,-6.20611001,106.4690441
35665,-6.206109375,106.4689989
35670,-6.206108633,106.4689538
35675,-6.20610789,106.4689086
35680,-6.20610693,106.4688634
35685,-6.20610597,106.4688182
35690,-6.206104892,106.4687731
35695,-6.206103697,106.4687279
35700,-6.206102502,106.4686827
35705,-6.206101036,106.4686376
35710,-6.20609957,106.4685924
35715,-6.20609795,106.4685473
35720,-6.206096167,106.4685021
35725,-6.206094375,106.468457
35730,-6.206092167,106.4684119
35735,-6.206089941,106.4683667
35740,-6.206087588,106.4683216
35745,-6.206085099,106.4682765
35750,-6.206082602,106.4682314
35755,-6.206079851,106.4681863
35760,-6.2060771,106.4681412
35765,-6.206074169,106.4680961
35770,-6.206071038,106.468051
35775,-6.206067908,106.4680059
35780,-6.20606465,106.4679609
35785,-6.206061393,106.4679158
35790,-6.206057991,106.4678708
35795,-6.206054426,106.4678257
35800,-6.206050861,106.4677807
35805,-6.206047061,106.4677357
35810,-6.206043252,106.4676906
35815,-6.206039308,106.4676456
35820,-6.206035227,106.4676006
35825,-6.206031138,106.4675556
35830,-6.206026777,106.4675107
35835,-6.206022407,106.4674657
35840,-6.206017874,106.4674207
35845,-6.206013152,106.4673758
35850,-6.206008438,106.4673309
35855,-6.206003426,106.467286
35860,-6.205998413,106.4672411
35865,-6.205993229,106.4671962
35870,-6.205987883,106.4671513
35875,-6.205982536,106.4671064
35880,-6.205976954,106.4670616
35885,-6.20597138,106.4670168
35890,-6.205965617,106.466972
35895,-6.205959673,106.4669272
35900,-6.20595372,106.4668824
35905,-6.205947659,106.4668376
35910,-6.205941597,106.4667928
35915,-6.205935436,106.4667481
35920,-6.205929184,106.4667033
35925,-6.205922924,106.4666586
35930,-6.205916365,106.4666139
35935,-6.205909805,106.4665692
35940,-6.205903083,106.4665245
35945,-6.205896198,106.4664798
35950,-6.205889313,106.4664352
35955,-6.205882148,106.4663906
35960,-6.205874974,106.466346
35965,-6.205867645,106.4663014
35970,-6.205860163,106.4662568
35975,-6.205852681,106.4662123
35980,-6.205845036,106.4661677
35985,-6.205837391,106.4661232
35990,-6.205829584,106.4660787
35995,-6.205821631,106.4660342
36000,-6.20581367,106.4659897
36005,-6.205805391,106.4659453
36010,-6.205797104,106.4659009
36015,-6.205788717,106.4658565
36020,-6.20578024,106.4658121
36025,-6.205771744,106.4657677
36030,-6.205762842,106.4657234
36035,-6.205753939,106.4656791
36040,-6.205744937,106.4656349
36045,-6.205735835,106.4655906
36050,-6.205726733,106.4655464
36055,-6.20571736,106.4655022
36060,-6.205707996,106.465458
36065,-6.205698514,106.4654138
36070,-6.205688933,106.4653696
36075,-6.205679343,106.4653255
36080,-6.205669481,106.4652814
36085,-6.205659628,106.4652373
36090,-6.205649504,106.4651932
36095,-6.205639144,106.4651493
36100,-6.205628776,106.4651053
36105,-6.205618172,106.4650614
36110,-6.205607559,106.4650174
36115,-6.205596738,106.4649736
36120,-6.205585736,106.4649297
36125,-6.205574724,106.4648859
36130,-6.205563496,106.4648422
36135,-6.205552277,106.4647984
36140,-6.205540877,106.4647547
36145,-6.205529332,106.464711
36150,-6.205517768,106.4646673
36155,-6.205505952,106.4646237
36160,-6.205494126,106.4645801
36165,-6.205482282,106.4645365
36170,-6.205470411,106.4644929
36175,-6.205458513,106.4644493
36180,-6.205446317,106.4644058
36185,-6.205434111,106.4643623
36190,-6.205421815,106.4643188
36195,-6.205409455,106.4642753
36200,-6.205397068,106.4642319
36205,-6.205384347,106.4641885
36210,-6.205371625,106.4641452
36215,-6.205358804,106.4641018
36220,-6.205345892,106.4640585
36225,-6.205332971,106.4640152
36230,-6.205320023,106.463972
36235,-6.205307075,106.4639287
36240,-6.205293928,106.4638854
36245,-6.205280618,106.4638423
36250,-6.205267299,106.4637991
36255,-6.205253853,106.4637559
36260,-6.205240398,106.4637128
36265,-6.205226817,106.4636697
36270,-6.205213127,106.4636266
36275,-6.205199427,106.4635836
36280,-6.205185538,106.4635406
36285,-6.205171649,106.4634976
36290,-6.205157606,106.4634546
36295,-6.205143436,106.4634117
36300,-6.205129248,106.4633688
36305,-6.205114707,106.4633261
36310,-6.205100165,106.4632833
36315,-6.205085317,106.4632406
36320,-6.205070223,106.463198
36325,-6.205055085,106.4631554
36330,-6.205039449,106.463113
36335,-6.205023803,106.4630706
36340,-6.205007986,106.4630283
36345,-6.20499205,106.462986
36350,-6.204976079,106.4629438
36355,-6.204959773,106.4629016
36360,-6.204943476,106.4628595
36365,-6.204927024,106.4628174
36370,-6.204910474,106.4627753
36375,-6.204893905,106.4627333
36380,-6.204877119,106.4626914
36385,-6.204860341,106.4626494
36390,-6.204843447,106.4626075
36395,-6.20482647,106.4625656
36400,-6.204809476,106.4625237
36405,-6.204792337,106.4624819
36410,-6.204775188,106.4624401
36415,-6.204758013,106.4623983
36420,-6.204740819,106.4623565
36425,-6.204723608,106.4623148
36430,-6.204706269,106.462273
36435,-6.20468894,106.4622313
36440,-6.204671502,106.4621896
36445,-6.204653991,106.462148
36450,-6.204636463,106.4621063
36455,-6.20461878,106.4620647
36460,-6.204601098,106.4620231
36465,-6.204583343,106.4619816
36470,-6.204565533,106.4619401
36475,-6.204547724,106.4618985
36480,-6.204529842,106.461857
36485,-6.20451197,106.4618155
36490,-6.204494043,106.461774
36495,-6.20447607,106.4617326
36500,-6.20445808,106.4616911
36505,-6.204439936,106.4616497
36510,-6.2044218,106.4616084
36515,-6.204403584,106.461567
36520,-6.204385331,106.4615257
36525,-6.20436705,106.4614843
36530,-6.204348589,106.4614431
36535,-6.204330137,106.4614019
36540,-6.204311594,106.4613606
36545,-6.204293006,106.4613195
36550,-6.204274382,106.4612783
36555,-6.20425554,106.4612372
36560,-6.204236699,106.4611961
36565,-6.20421783,106.4611551
36570,-6.204198952,106.461114
36575,-6.204180056,106.461073
36580,-6.204161016,106.461032
36585,-6.204141975,106.460991
36590,-6.204122943,106.46095
36595,-6.204103911,106.460909
36600,-6.20408488,106.4608681
36605,-6.204065775,106.4608271
36610,-6.204046671,106.4607862
36615,-6.204027504,106.4607452
36620,-6.204008291,106.4607043
36625,-6.203989078,106.4606634
36630,-6.203969774,106.4606226
36635,-6.203950471,106.4605817
36640,-6.203931149,106.4605409
36645,-6.203911819,106.4605
36650,-6.203892461,106.4604592
36655,-6.203872913,106.4604184
36660,-6.203853356,106.4603777
36665,-6.203833817,106.460337
36670,-6.203814278,106.4602962
36675,-6.203794703,106.4602555
36680,-6.203774875,106.4602149
36685,-6.203755046,106.4601743
36690,-6.203735127,106.4601337
36695,-6.203715153,106.4600932
36700,-6.203695179,106.4600526
36705,-6.203675179,106.4600121
36710,-6.203655187,106.4599716
36715,-6.203635078,106.4599311
36720,-6.203614914,106.4598907
36725,-6.203594759,106.4598502
36730,-6.203574677,106.4598098
36735,-6.203554595,106.4597693
36740,-6.203534512,106.4597288
36745,-6.203514421,106.4596883
36750,-6.203494339,106.4596478
36755,-6.203474229,106.4596074
36760,-6.20345412,106.4595669
36765,-6.203434019,106.4595264
36770,-6.203413919,106.459486
36775,-6.203393809,106.4594455
36780,-6.203373646,106.4594051
36785,-6.203353491,106.4593646
36790,-6.2033334,106.4593241
36795,-6.203313353,106.4592836
36800,-6.203293298,106.4592431
36805,-6.203273234,106.4592026
36810,-6.20325317,106.4591622
36815,-6.203233106,106.4591217
36820,-6.203213041,106.4590812
36825,-6.203192977,106.4590407
36830,-6.20317285,106.4590002
36835,-6.203152731,106.4589598
36840,-6.203132649,106.4589193
36845,-6.203112593,106.4588788
36850,-6.203092538,106.4588383
36855,-6.203072456,106.4587978
36860,-6.203052374,106.4587573
36865,-6.203032273,106.4587169
36870,-6.203012163,106.4586764
36875,-6.202992054,106.4586359
36880,-6.202971972,106.4585954
36885,-6.20295188,106.458555
36890,-6.202931861,106.4585145
36895,-6.202911896,106.4584739
36900,-6.202891932,106.4584334
36905,-6.20287203,106.4583928
36910,-6.202852129,106.4583522
36915,-6.202832246,106.4583117
36920,-6.202812372,106.4582711
36925,-6.202792516,106.4582305
36930,-6.20277275,106.4581898
36935,-6.202752994,106.4581492
36940,-6.202733256,106.4581086
36945,-6.202713517,106.4580679
36950,-6.202693797,106.4580272
36955,-6.202674131,106.4579866
36960,-6.202654465,106.4579459
36965,-6.202634854,106.4579052
36970,-6.202615269,106.4578644
36975,-6.202595694,106.4578237
36980,-6.202576137,106.457783
36985,-6.202556589,106.4577422
36990,-6.202537086,106.4577015
36995,-6.202517628,106.4576607
37000,-6.20249817,106.4576199
37005,-6.202478794,106.4575791
37010,-6.202459427,106.4575382
37015,-6.202440096,106.4574974
37020,-6.202420802,106.4574565
37025,-6.202401525,106.4574157
37030,-6.202382357,106.4573747
37035,-6.202363189,106.4573338
37040,-6.202344103,106.4572929
37045,-6.202325053,106.4572519
37050,-6.202306011,106.4572109
37055,-6.202287025,106.4571699
37060,-6.202268047,106.4571289
37065,-6.202249187,106.4570878
37070,-6.202230408,106.4570467
37075,-6.202211657,106.4570056
37080,-6.202193123,106.4569644
37085,-6.202174588,106.4569232
37090,-6.202156036,106.456882
37095,-6.202137475,106.4568408
37100,-6.202118959,106.4567996
37105,-6.202100751,106.4567582
37110,-6.202082552,106.4567169
37115,-6.202064398,106.4566755
37120,-6.20204628,106.4566341
37125,-6.202028153,106.4565927
37130,-6.202010027,106.4565513
37135,-6.201991891,106.4565099
37140,-6.201973909,106.4564684
37145,-6.201956,106.456427
37150,-6.201938136,106.4563855
37155,-6.201920534,106.4563438
37160,-6.201902932,106.4563022
37165,-6.201885403,106.4562606
37170,-6.20186791,106.4562189
37175,-6.201850435,106.4561772
37180,-6.20183306,106.4561355
37185,-6.201815685,106.4560938
37190,-6.201798391,106.4560521
37195,-6.201781161,106.4560103
37200,-6.201764003,106.4559685
37205,-6.201747325,106.4559265
37210,-6.201730637,106.4558845
37215,-6.201713986,106.4558425
37220,-6.201697363,106.4558005
37225,-6.201680766,106.4557584
37230,-6.201664332,106.4557163
37235,-6.201647898,106.4556743
37240,-6.201631664,106.4556321
37245,-6.201615529,106.4555899
37250,-6.201599439,106.4555477
37255,-6.201583539,106.4555054
37260,-6.20156764,106.4554631
37265,-6.201551867,106.4554207
37270,-6.201536139,106.4553784
37275,-6.201520448,106.455336
37280,-6.20150491,106.4552936
37285,-6.201489382,106.4552511
37290,-6.201473989,106.4552086
37295,-6.201458659,106.4551661
37300,-6.201443384,106.4551236
37305,-6.201428336,106.455081
37310,-6.201413287,106.4550384
37315,-6.201398437,106.4549957
37320,-6.20138366,106.454953
37325,-6.201368955,106.4549103
37330,-6.201354468,106.4548675
37335,-6.20133998,106.4548247
37340,-6.201325719,106.4547818
37345,-6.201311548,106.4547389
37350,-6.201297414,106.454696
37355,-6.201283406,106.454653
37360,-6.201269398,106.4546101
37365,-6.201255662,106.454567
37370,-6.201242025,106.4545239
37375,-6.201228433,106.4544809
37380,-6.201214941,106.4544377
37385,-6.20120145,106.4543946
37390,-6.201188202,106.4543514
37395,-6.201175045,106.4543082
37400,-6.201161951,106.4542649
37405,-6.201149029,106.4542216
37410,-6.201136117,106.4541783
37415,-6.201123412,106.454135
37420,-6.201110789,106.4540916
37425,-6.20109822,106.4540482
37430,-6.201085824,106.4540047
37435,-6.201073436,106.4539613
37440,-6.201061229,106.4539178
37445,-6.201049095,106.4538743
37450,-6.201037051,106.4538307
37455,-6.201025269,106.4537871
37460,-6.201013488,106.4537435
37465,-6.201001924,106.4536998
37470,-6.200990414,106.4536561
37475,-6.200978985,106.4536124
37480,-6.200967783,106.4535686
37485,-6.200956581,106.4535248
37490,-6.200945614,106.453481
37495,-6.200934728,106.4534371
37500,-6.200923888,106.4533933
37505,-6.200913174,106.4533494
37510,-6.200902461,106.4533055
37515,-6.200892055,106.4532615
37520,-6.20088173,106.4532175
37525,-6.200871442,106.4531735
37530,-6.200861226,106.4531295
37535,-6.20085101,106.4530855
37540,-6.200840939,106.4530415
37545,-6.200830913,106.4529974
37550,-6.200821005,106.4529533
37555,-6.200811377,106.4529092
37560,-6.200801749,106.452865
37565,-6.200792321,106.4528208
37570,-6.200782946,106.4527766
37575,-6.200773681,106.4527324
37580,-6.200764659,106.4526881
37585,-6.200755647,106.4526439
37590,-6.200746906,106.4525995
37595,-6.200738219,106.4525552
37600,-6.200729596,106.4525108
37605,-6.200721099,106.4524665
37610,-6.200712602,106.4524221
37615,-6.200704431,106.4523777
37620,-6.200696341,106.4523332
37625,-6.200688315,106.4522887
37630,-6.200680452,106.4522442
37635,-6.200672588,106.4521997
37640,-6.200664924,106.4521552
37645,-6.200657296,106.4521107
37650,-6.200649758,106.4520661
37655,-6.200642365,106.4520216
37660,-6.200634981,106.451977
37665,-6.200627742,106.4519324
37670,-6.200620521,106.4518878
37675,-6.200613418,106.4518432
37680,-6.200606523,106.4517985
37685,-6.200599618,106.4517539
37690,-6.200592994,106.4517092
37695,-6.200586415,106.4516645
37700,-6.200579927,106.4516197
37705,-6.200573611,106.451575
37710,-6.200567285,106.4515303
37715,-6.200561032,106.4514855
37720,-6.200554797,106.4514408
37725,-6.200548707,106.451396
37730,-6.200542879,106.4513512
37735,-6.200537043,106.4513064
37740,-6.20053145,106.4512616
37745,-6.200525893,106.4512167
37750,-6.200520373,106.4511719
37755,-6.200514925,106.451127
37760,-6.200509486,106.4510822
37765,-6.200504265,106.4510373
37770,-6.20049907,106.4509924
37775,-6.200493912,106.4509475
37780,-6.200488816,106.4509026
37785,-6.200483712,106.4508577
37790,-6.200478708,106.4508128
37795,-6.20047373,106.4507679
37800,-6.200468798,106.450723
37805,-6.200463956,106.4506781
37810,-6.200459123,106.4506332
37815,-6.200454453,106.4505882
37820,-6.20044981,106.4505433
37825,-6.200445176,106.4504983
37830,-6.200440543,106.4504534
37835,-6.200435918,106.4504084
37840,-6.200431392,106.4503635
37845,-6.200426894,106.4503185
37850,-6.200422469,106.4502736
37855,-6.200418178,106.4502286
37860,-6.200413888,106.4501836
37865,-6.200409689,106.4501386
37870,-6.200405498,106.4500936
37875,-6.200401271,106.4500487
37880,-6.200396999,106.4500037
37885,-6.200392727,106.4499587
37890,-6.200388609,106.4499137
37895,-6.2003845,106.4498687
37900,-6.200380418,106.4498237
37905,-6.200376363,106.4497787
37910,-6.200372308,106.4497337
37915,-6.200368334,106.4496887
37920,-6.200364361,106.4496437
37925,-6.200360414,106.4495987
37930,-6.200356495,106.4495537
37935,-6.200352576,106.4495087
37940,-6.200348684,106.4494636
37945,-6.2003448,106.4494186
37950,-6.200340926,106.4493736
37955,-6.200337052,106.4493286
37960,-6.200333187,106.4492836
37965,-6.200329304,106.4492386
37970,-6.20032543,106.4491936
37975,-6.200321538,106.4491485
37980,-6.200317655,106.4491035
37985,-6.200313762,106.4490585
37990,-6.200309925,106.4490135
37995,-6.200306087,106.4489685
38000,-6.20030224,106.4489235
38005,-6.200298375,106.4488784
38010,-6.20029451,106.4488334
38015,-6.200290663,106.4487884
38020,-6.200286806,106.4487434
38025,-6.200282959,106.4486984
38030,-6.200279094,106.4486533
38035,-6.200275229,106.4486083
38040,-6.200271337,106.4485633
38045,-6.200267445,106.4485183
38050,-6.200263589,106.4484733
38055,-6.200259769,106.4484283
38060,-6.200255949,106.4483832
38065,-6.200252129,106.4483382
38070,-6.200248318,106.4482932
38075,-6.200244507,106.4482482
38080,-6.200240715,106.4482032
38085,-6.200236913,106.4481581
38090,-6.200233093,106.4481131
38095,-6.200229273,106.4480681
38100,-6.200225444,106.4480231
38105,-6.200221597,106.4479781
38110,-6.200217759,106.447933
38115,-6.200213957,106.447888
38120,-6.200210164,106.447843
38125,-6.200206372,106.447798
38130,-6.200202597,106.4477529
38135,-6.200198831,106.4477079
38140,-6.200195029,106.4476629
38145,-6.200191227,106.4476179
38150,-6.200187407,106.4475729
38155,-6.200183569,106.4475278
38160,-6.200179731,106.4474828
38165,-6.200175884,106.4474378
38170,-6.200172046,106.4473928
38175,-6.200168226,106.4473478
38180,-6.200164415,106.4473027
38185,-6.200160613,106.4472577
38190,-6.200156802,106.4472127
38195,-6.200152982,106.4471677
38200,-6.200149144,106.4471227
38205,-6.20014527,106.4470776
38210,-6.200141387,106.4470326
38215,-6.200137512,106.4469876
38220,-6.200133638,106.4469426
38225,-6.200129773,106.4468976
